Virus name,Accession ID,Pango lineage,Country,State,Date,surveillance,Variant,epiweek
hCoV-19/Panama/GMI-PAM87493/2021|EPI_ISL_11695809|2021-10-01,EPI_ISL_11695809,B.1.621,Panama,Panama West,2021-10-01,background_sequences,Mu,92
hCoV-19/Panama/PA781224-GMI/2021|EPI_ISL_11686355|2021-09-29,EPI_ISL_11686355,B.1.621,Panama,Panama City,2021-09-29,background_sequences,Mu,92
hCoV-19/Panama/GMI-PAM88811/2021|EPI_ISL_11696121|2021-10-05,EPI_ISL_11696121,B.1.621,Panama,Panama City,2021-10-05,background_sequences,Mu,93
hCoV-19/Panama/GMI-PAM89603/2021|EPI_ISL_11695855|2021-10-07,EPI_ISL_11695855,B.1.621,Panama,Panama West,2021-10-07,background_sequences,Mu,93
hCoV-19/Panama/GMI-PAM91804/2021|EPI_ISL_11696075|2021-10-12,EPI_ISL_11696075,B.1.621,Panama,Panama City,2021-10-12,background_sequences,Mu,94
hCoV-19/Panama/GMI-PASEQ573/2021|EPI_ISL_11695719|2021-10-11,EPI_ISL_11695719,B.1.621,Panama,Veraguas,2021-10-11,background_sequences,Mu,94
hCoV-19/Panama/GMI-PAM91390/2021|EPI_ISL_11695922|2021-10-12,EPI_ISL_11695922,B.1.621,Panama,Colon,2021-10-12,background_sequences,Mu,94
hCoV-19/Panama/GMI-PAM90775/2021|EPI_ISL_11696131|2021-10-10,EPI_ISL_11696131,B.1.621,Panama,Colon,2021-10-10,background_sequences,Mu,94
hCoV-19/Spain/MC-ISCIII-212216/2021|EPI_ISL_5263913|2021-03-06,EPI_ISL_5263913,B.1.621,Spain,Murcia,2021-03-06,background_sequences,Mu,62
hCoV-19/Spain/MD-25438221/2021|EPI_ISL_2179709|2021-03-13,EPI_ISL_2179709,B.1.621,Spain,Madrid,2021-03-13,background_sequences,Mu,63
hCoV-19/Spain/MD-HGUGM-567164/2021|EPI_ISL_1401468|2021-03-13,EPI_ISL_1401468,B.1.621,Spain,Madrid,2021-03-13,background_sequences,Mu,63
hCoV-19/Spain/MC-ISCIII-212811/2021|EPI_ISL_2227889|2021-03-15,EPI_ISL_2227889,B.1.621,Spain,Murcia,2021-03-15,background_sequences,Mu,64
hCoV-19/Spain/MD-HGUGM-570066/2021|EPI_ISL_1401469|2021-03-22,EPI_ISL_1401469,B.1.621,Spain,Madrid,2021-03-22,background_sequences,Mu,65
hCoV-19/Spain/MC-ISCIII-213088/2021|EPI_ISL_2178394|2021-03-22,EPI_ISL_2178394,B.1.621,Spain,Murcia,2021-03-22,background_sequences,Mu,65
hCoV-19/Spain/MC-ISCIII-213093/2021|EPI_ISL_2178395|2021-03-27,EPI_ISL_2178395,B.1.621,Spain,Murcia,2021-03-27,background_sequences,Mu,65
hCoV-19/Spain/MC-ISCIII-213095/2021|EPI_ISL_2178396|2021-03-26,EPI_ISL_2178396,B.1.621,Spain,Murcia,2021-03-26,background_sequences,Mu,65
hCoV-19/Spain/MC-ISCIII-213086/2021|EPI_ISL_2178393|2021-03-22,EPI_ISL_2178393,B.1.621,Spain,Murcia,2021-03-22,background_sequences,Mu,65
hCoV-19/Spain/MC-ISCIII-213238/2021|EPI_ISL_2178399|2021-03-30,EPI_ISL_2178399,B.1.621,Spain,Murcia,2021-03-30,background_sequences,Mu,66
hCoV-19/Spain/MC-ISCIII-213233/2021|EPI_ISL_2178397|2021-04-02,EPI_ISL_2178397,B.1.621,Spain,Murcia,2021-04-02,background_sequences,Mu,66
hCoV-19/Spain/MC-ISCIII-213234/2021|EPI_ISL_2178398|2021-04-02,EPI_ISL_2178398,B.1.621,Spain,Murcia,2021-04-02,background_sequences,Mu,66
hCoV-19/Spain/MC-ISCIII-213278/2021|EPI_ISL_2178401|2021-04-01,EPI_ISL_2178401,B.1.621,Spain,Murcia,2021-04-01,background_sequences,Mu,66
hCoV-19/Spain/MC-ISCIII-213275/2021|EPI_ISL_2178400|2021-03-30,EPI_ISL_2178400,B.1.621,Spain,Murcia,2021-03-30,background_sequences,Mu,66
hCoV-19/Spain/MC-ISCIII-213863/2021|EPI_ISL_2178402|2021-04-07,EPI_ISL_2178402,B.1.621,Spain,Murcia,2021-04-07,background_sequences,Mu,67
hCoV-19/Spain/MD-HGUGM-508823/2021|EPI_ISL_1647949|2021-04-10,EPI_ISL_1647949,B.1.621,Spain,Madrid,2021-04-10,background_sequences,Mu,67
hCoV-19/Spain/MD-HGUGM-592078/2021|EPI_ISL_1647948|2021-04-08,EPI_ISL_1647948,B.1.621,Spain,Madrid,2021-04-08,background_sequences,Mu,67
hCoV-19/Spain/MD-HGUGM-508472/2021|EPI_ISL_1647956|2021-04-09,EPI_ISL_1647956,B.1.621,Spain,Madrid,2021-04-09,background_sequences,Mu,67
hCoV-19/Spain/MC-ISCIII-214109/2021|EPI_ISL_2178403|2021-04-15,EPI_ISL_2178403,B.1.621,Spain,Murcia,2021-04-15,background_sequences,Mu,68
hCoV-19/Spain/MU-SBM-RS78/2021|EPI_ISL_11767141|2021-04-12,EPI_ISL_11767141,B.1.621,Spain,Murcia,2021-04-12,background_sequences,Mu,68
hCoV-19/Spain/CL-ISCIII-214318/2021|EPI_ISL_2365426|2021-04-12,EPI_ISL_2365426,B.1.621,Spain,Castilla y Leon,2021-04-12,background_sequences,Mu,68
hCoV-19/Spain/MC-ISCIII-214110/2021|EPI_ISL_2178404|2021-04-16,EPI_ISL_2178404,B.1.621,Spain,Murcia,2021-04-16,background_sequences,Mu,68
hCoV-19/Spain/MC-ISCIII-214117/2021|EPI_ISL_2178405|2021-04-17,EPI_ISL_2178405,B.1.621,Spain,Murcia,2021-04-17,background_sequences,Mu,68
hCoV-19/Spain/MC-ISCIII-214485/2021|EPI_ISL_2227881|2021-04-19,EPI_ISL_2227881,B.1.621,Spain,Murcia,2021-04-19,background_sequences,Mu,69
hCoV-19/Spain/MD-55013028/2021|EPI_ISL_2179751|2021-04-22,EPI_ISL_2179751,B.1.621,Spain,Madrid,2021-04-22,background_sequences,Mu,69
hCoV-19/Spain/MD-HGUGM-5525919/2021|EPI_ISL_3505910|2021-04-22,EPI_ISL_3505910,B.1.621,Spain,Madrid,2021-04-22,background_sequences,Mu,69
hCoV-19/Spain/MC-ISCIII-214472/2021|EPI_ISL_2227877|2021-04-22,EPI_ISL_2227877,B.1.621,Spain,Murcia,2021-04-22,background_sequences,Mu,69
hCoV-19/Spain/MD-54262989/2021|EPI_ISL_2179750|2021-04-20,EPI_ISL_2179750,B.1.621,Spain,Madrid,2021-04-20,background_sequences,Mu,69
hCoV-19/Spain/CT-HUVH-E20609/2021|EPI_ISL_2080877|2021-04-28,EPI_ISL_2080877,B.1.621,Spain,Catalunya,2021-04-28,background_sequences,Mu,70
hCoV-19/Spain/MD-HGUGM-5523524/2021|EPI_ISL_3505916|2021-04-26,EPI_ISL_3505916,B.1.621,Spain,Madrid,2021-04-26,background_sequences,Mu,70
hCoV-19/Spain/MC-ISCIII-214684/2021|EPI_ISL_2178977|2021-04-30,EPI_ISL_2178977,B.1.621,Spain,Murcia,2021-04-30,background_sequences,Mu,70
hCoV-19/Spain/MD-HGUGM-5535286/2021|EPI_ISL_3505920|2021-04-28,EPI_ISL_3505920,B.1.621,Spain,Madrid,2021-04-28,background_sequences,Mu,70
hCoV-19/Spain/CT-HUVH-E25081/2021|EPI_ISL_2080878|2021-04-30,EPI_ISL_2080878,B.1.621,Spain,Catalunya,2021-04-30,background_sequences,Mu,70
hCoV-19/Spain/CT-HUVH-EX203693/2021|EPI_ISL_2080879|2021-05-04,EPI_ISL_2080879,B.1.621,Spain,Catalunya,2021-05-04,background_sequences,Mu,71
hCoV-19/Spain/MD-HGUGM-645142/2021|EPI_ISL_2080928|2021-05-06,EPI_ISL_2080928,B.1.621,Spain,Madrid,2021-05-06,background_sequences,Mu,71
hCoV-19/Spain/CT-HUGTiPR016QP8F9/2021|EPI_ISL_2136925|2021-05-04,EPI_ISL_2136925,B.1.621,Spain,Catalunya,2021-05-04,background_sequences,Mu,71
hCoV-19/Spain/MD-HGUGM-5539101/2021|EPI_ISL_3505933|2021-05-02,EPI_ISL_3505933,B.1.621,Spain,Madrid,2021-05-02,background_sequences,Mu,71
hCoV-19/Spain/CT-HUVH-EX203695/2021|EPI_ISL_2080881|2021-05-04,EPI_ISL_2080881,B.1.621,Spain,Catalunya,2021-05-04,background_sequences,Mu,71
hCoV-19/Spain/MD-HGUGM-5659877/2021|EPI_ISL_3505950|2021-05-14,EPI_ISL_3505950,B.1.621,Spain,Madrid,2021-05-14,background_sequences,Mu,72
hCoV-19/Spain/MD-HGUGM-5659879/2021|EPI_ISL_3505951|2021-05-14,EPI_ISL_3505951,B.1.621,Spain,Madrid,2021-05-14,background_sequences,Mu,72
hCoV-19/Spain/MD-H12O_845/2021|EPI_ISL_3502571|2021-05-12,EPI_ISL_3502571,B.1.621,Spain,Madrid,2021-05-12,background_sequences,Mu,72
hCoV-19/Spain/MD-HGUGM-659871/2021|EPI_ISL_2178834|2021-05-14,EPI_ISL_2178834,B.1.621,Spain,Madrid,2021-05-14,background_sequences,Mu,72
hCoV-19/Spain/MD-HGUGM-5657255/2021|EPI_ISL_3505946|2021-05-13,EPI_ISL_3505946,B.1.621.1,Spain,Madrid,2021-05-13,background_sequences,Mu,72
hCoV-19/Spain/MD-HGUGM-5652621/2021|EPI_ISL_3505955|2021-05-16,EPI_ISL_3505955,B.1.621,Spain,Madrid,2021-05-16,background_sequences,Mu,73
hCoV-19/Spain/MD-HGUGM-5662556/2021|EPI_ISL_3505977|2021-05-21,EPI_ISL_3505977,B.1.621.1,Spain,Madrid,2021-05-21,background_sequences,Mu,73
hCoV-19/Spain/MD-HGUGM-5669769/2021|EPI_ISL_3505968|2021-05-20,EPI_ISL_3505968,B.1.621,Spain,Madrid,2021-05-20,background_sequences,Mu,73
hCoV-19/Spain/MD-HGUGM-5667087/2021|EPI_ISL_3505966|2021-05-19,EPI_ISL_3505966,BB.2,Spain,Madrid,2021-05-19,background_sequences,Mu,73
hCoV-19/Spain/MD-HGUGM-5669302/2021|EPI_ISL_3505972|2021-05-21,EPI_ISL_3505972,B.1.621.1,Spain,Madrid,2021-05-21,background_sequences,Mu,73
hCoV-19/Spain/CT-LabRefCat-1668866/2021|EPI_ISL_5049917|2021-05-25,EPI_ISL_5049917,B.1.621,Spain,Catalunya,2021-05-25,background_sequences,Mu,74
hCoV-19/Spain/MD-HGUGM-5662220/2021|EPI_ISL_3505980|2021-05-23,EPI_ISL_3505980,B.1.621,Spain,Madrid,2021-05-23,background_sequences,Mu,74
hCoV-19/Spain/MD-HGUGM-5670862/2021|EPI_ISL_3505989|2021-05-28,EPI_ISL_3505989,B.1.621,Spain,Madrid,2021-05-28,background_sequences,Mu,74
hCoV-19/Spain/MD-HGUGM-5662234/2021|EPI_ISL_3505981|2021-05-23,EPI_ISL_3505981,B.1.621,Spain,Madrid,2021-05-23,background_sequences,Mu,74
hCoV-19/Spain/MD-HGUGM-5676384/2021|EPI_ISL_3505986|2021-05-26,EPI_ISL_3505986,B.1.621.1,Spain,Madrid,2021-05-26,background_sequences,Mu,74
hCoV-19/Spain/MD-HGUGM-5684745/2021|EPI_ISL_3505994|2021-05-30,EPI_ISL_3505994,B.1.621,Spain,Madrid,2021-05-30,background_sequences,Mu,75
hCoV-19/Spain/CT-LabRefCat-1633499/2021|EPI_ISL_5049877|2021-06-03,EPI_ISL_5049877,B.1.621,Spain,Catalunya,2021-06-03,background_sequences,Mu,75
hCoV-19/Spain/MD-HGUGM-5684641/2021|EPI_ISL_3505991|2021-05-30,EPI_ISL_3505991,B.1.621.1,Spain,Madrid,2021-05-30,background_sequences,Mu,75
hCoV-19/Spain/MD-H12O_930/2021|EPI_ISL_3502573|2021-06-01,EPI_ISL_3502573,B.1.621,Spain,Madrid,2021-06-01,background_sequences,Mu,75
hCoV-19/Spain/MD-H12O_928/2021|EPI_ISL_3502572|2021-05-31,EPI_ISL_3502572,B.1.621.1,Spain,Madrid,2021-05-31,background_sequences,Mu,75
hCoV-19/Spain/CT-LabRefCat-6654757/2021|EPI_ISL_5049889|2021-06-09,EPI_ISL_5049889,B.1.621.1,Spain,Catalunya,2021-06-09,background_sequences,Mu,76
hCoV-19/Spain/MD-HGUGM-697624/2021|EPI_ISL_2601720|2021-06-09,EPI_ISL_2601720,B.1.621,Spain,Madrid,2021-06-09,background_sequences,Mu,76
hCoV-19/Spain/MD-HGUGM-697616/2021|EPI_ISL_2601700|2021-06-09,EPI_ISL_2601700,B.1.621.1,Spain,Madrid,2021-06-09,background_sequences,Mu,76
hCoV-19/Spain/NC-CHN-01003635/2021|EPI_ISL_2925484|2021-06-11,EPI_ISL_2925484,B.1.621,Spain,Navarra,2021-06-11,background_sequences,Mu,76
hCoV-19/Spain/MD-HGUGM-690133/2021|EPI_ISL_2601679|2021-06-11,EPI_ISL_2601679,B.1.621,Spain,Madrid,2021-06-11,background_sequences,Mu,76
hCoV-19/Spain/MD-H12O_955/2021|EPI_ISL_3502575|2021-06-17,EPI_ISL_3502575,B.1.621.1,Spain,Madrid,2021-06-17,background_sequences,Mu,77
hCoV-19/Spain/CT-HUVH-EX207663/2021|EPI_ISL_2645811|2021-06-15,EPI_ISL_2645811,B.1.621,Spain,Catalunya,2021-06-15,background_sequences,Mu,77
hCoV-19/Spain/CT-HUGTiPR021PB7A6/2021|EPI_ISL_2671372|2021-06-16,EPI_ISL_2671372,B.1.621,Spain,Catalunya,2021-06-16,background_sequences,Mu,77
hCoV-19/Spain/NC-CHN-01003743/2021|EPI_ISL_2928139|2021-06-19,EPI_ISL_2928139,B.1.621,Spain,Navarra,2021-06-19,background_sequences,Mu,77
hCoV-19/Spain/CT-HUGTiPM023JU0F12/2021|EPI_ISL_2812504|2021-06-14,EPI_ISL_2812504,B.1.621,Spain,Catalunya,2021-06-14,background_sequences,Mu,77
hCoV-19/Spain/GA-SCQ_21-551405/2021|EPI_ISL_3164498|2021-06-25,EPI_ISL_3164498,B.1.621,Spain,Galicia,2021-06-25,background_sequences,Mu,78
hCoV-19/Spain/CT-HUGTiPR025QB7D12/2021|EPI_ISL_3915462|2021-06-23,EPI_ISL_3915462,B.1.621,Spain,Catalunya,2021-06-23,background_sequences,Mu,78
hCoV-19/Spain/NC-CHN-01003916/2021|EPI_ISL_2931126|2021-06-25,EPI_ISL_2931126,B.1.621,Spain,Navarra,2021-06-25,background_sequences,Mu,78
hCoV-19/Spain/CT-HUGTiPM023JU0E1/2021|EPI_ISL_2812489|2021-06-21,EPI_ISL_2812489,B.1.621,Spain,Catalunya,2021-06-21,background_sequences,Mu,78
hCoV-19/Spain/CT-HUGTiPR025QB7C12/2021|EPI_ISL_3915450|2021-06-23,EPI_ISL_3915450,B.1.621,Spain,Catalunya,2021-06-23,background_sequences,Mu,78
hCoV-19/Spain/CT-HUGTiPM038BI6H9/2021|EPI_ISL_3817459|2021-06-28,EPI_ISL_3817459,B.1.621,Spain,Catalunya,2021-06-28,background_sequences,Mu,79
hCoV-19/Spain/CT-HUGTiPM036FF6E5/2021|EPI_ISL_3771050|2021-07-02,EPI_ISL_3771050,B.1.621,Spain,Catalunya,2021-07-02,background_sequences,Mu,79
hCoV-19/Spain/CT-HUGTiPM036FF6D5/2021|EPI_ISL_3771045|2021-07-02,EPI_ISL_3771045,B.1.621,Spain,Catalunya,2021-07-02,background_sequences,Mu,79
hCoV-19/Spain/CL-COV07772/2021|EPI_ISL_3881794|2021-07-03,EPI_ISL_3881794,B.1.621,Spain,Castilla y Leon,2021-07-03,background_sequences,Mu,79
hCoV-19/Spain/MD-H12O_981/2021|EPI_ISL_3502616|2021-06-29,EPI_ISL_3502616,B.1.621,Spain,Madrid,2021-06-29,background_sequences,Mu,79
hCoV-19/Spain/MD-H12O_1041/2021|EPI_ISL_4205928|2021-07-09,EPI_ISL_4205928,B.1.621,Spain,Madrid,2021-07-09,background_sequences,Mu,80
hCoV-19/Spain/PV-HUB-51292839/2021|EPI_ISL_3412029|2021-07-06,EPI_ISL_3412029,B.1.621,Spain,Basque Country,2021-07-06,background_sequences,Mu,80
hCoV-19/Spain/GA-CHUVI-19379224/2021|EPI_ISL_3470148|2021-07-07,EPI_ISL_3470148,B.1.621,Spain,Galicia,2021-07-07,background_sequences,Mu,80
hCoV-19/Spain/GA-CHUVI-34097100/2021|EPI_ISL_3470181|2021-07-09,EPI_ISL_3470181,B.1.621,Spain,Galicia,2021-07-09,background_sequences,Mu,80
hCoV-19/Spain/GA-CHUVI-34097263/2021|EPI_ISL_3470185|2021-07-09,EPI_ISL_3470185,B.1.621,Spain,Galicia,2021-07-09,background_sequences,Mu,80
hCoV-19/Spain/GA-CHUVI-34100578/2021|EPI_ISL_3470189|2021-07-11,EPI_ISL_3470189,B.1.621,Spain,Galicia,2021-07-11,background_sequences,Mu,81
hCoV-19/Spain/GA-CHUVI-34100700/2021|EPI_ISL_3470197|2021-07-11,EPI_ISL_3470197,B.1.621,Spain,Galicia,2021-07-11,background_sequences,Mu,81
hCoV-19/Spain/GA-CHUVI-19390469/2021|EPI_ISL_3470152|2021-07-16,EPI_ISL_3470152,B.1.621,Spain,Galicia,2021-07-16,background_sequences,Mu,81
hCoV-19/Spain/GA-CHUVI-34100647/2021|EPI_ISL_3470193|2021-07-11,EPI_ISL_3470193,B.1.621,Spain,Galicia,2021-07-11,background_sequences,Mu,81
hCoV-19/Spain/GA-CHUVI-34100745/2021|EPI_ISL_3470201|2021-07-11,EPI_ISL_3470201,B.1.621,Spain,Galicia,2021-07-11,background_sequences,Mu,81
hCoV-19/Spain/GA-CHUVI-34117321/2021|EPI_ISL_3470144|2021-07-20,EPI_ISL_3470144,B.1.621,Spain,Galicia,2021-07-20,background_sequences,Mu,82
hCoV-19/Spain/GA-CHUVI-34118660/2021|EPI_ISL_3470222|2021-07-21,EPI_ISL_3470222,B.1.621,Spain,Galicia,2021-07-21,background_sequences,Mu,82
hCoV-19/Spain/GA-CHUVI-19390672/2021|EPI_ISL_3470156|2021-07-19,EPI_ISL_3470156,B.1.621,Spain,Galicia,2021-07-19,background_sequences,Mu,82
hCoV-19/Spain/GA-CHUVI-51643828/2021|EPI_ISL_3470226|2021-07-18,EPI_ISL_3470226,B.1.621,Spain,Galicia,2021-07-18,background_sequences,Mu,82
hCoV-19/Spain/PV-HUD-78020282/2021|EPI_ISL_3761812|2021-07-18,EPI_ISL_3761812,B.1.621,Spain,Basque Country,2021-07-18,background_sequences,Mu,82
hCoV-19/Spain/CL-COV10968/2021|EPI_ISL_3909164|2021-07-27,EPI_ISL_3909164,B.1.621,Spain,Castilla y Leon,2021-07-27,background_sequences,Mu,83
hCoV-19/Spain/PV-HUG94/2021|EPI_ISL_4348480|2021-07-29,EPI_ISL_4348480,B.1.621,Spain,Basque Country,2021-07-29,background_sequences,Mu,83
hCoV-19/Spain/CL-COV09753/2021|EPI_ISL_3646357|2021-07-29,EPI_ISL_3646357,B.1.621,Spain,Castilla y Leon,2021-07-29,background_sequences,Mu,83
hCoV-19/Spain/MD-H12O_1382/2021|EPI_ISL_5515627|2021-07-27,EPI_ISL_5515627,B.1.621.1,Spain,Madrid,2021-07-27,background_sequences,Mu,83
hCoV-19/Spain/PV-HUB-59099791/2021|EPI_ISL_4978321|2021-07-31,EPI_ISL_4978321,B.1.621,Spain,Basque Country,2021-07-31,background_sequences,Mu,83
hCoV-19/Spain/GA-CHUVI-19406860/2021|EPI_ISL_3470164|2021-08-03,EPI_ISL_3470164,B.1.621,Spain,Galicia,2021-08-03,background_sequences,Mu,84
hCoV-19/Spain/AS-262103253/2021|EPI_ISL_3667222|2021-08-02,EPI_ISL_3667222,B.1.621,Spain,Asturias,2021-08-02,background_sequences,Mu,84
hCoV-19/Spain/GA-CHUVI-19406858/2021|EPI_ISL_3470086|2021-08-03,EPI_ISL_3470086,B.1.621,Spain,Galicia,2021-08-03,background_sequences,Mu,84
hCoV-19/Spain/GA-CHUVI-19406849/2021|EPI_ISL_3470160|2021-08-03,EPI_ISL_3470160,B.1.621,Spain,Galicia,2021-08-03,background_sequences,Mu,84
hCoV-19/Spain/MD-HGUGM-5778363/2021|EPI_ISL_3386935|2021-08-02,EPI_ISL_3386935,B.1.621,Spain,Madrid,2021-08-02,background_sequences,Mu,84
hCoV-19/Spain/AS-262110547/2021|EPI_ISL_3834648|2021-08-09,EPI_ISL_3834648,B.1.621,Spain,Asturias,2021-08-09,background_sequences,Mu,85
hCoV-19/Spain/AS-262114510/2021|EPI_ISL_3834651|2021-08-14,EPI_ISL_3834651,B.1.621,Spain,Asturias,2021-08-14,background_sequences,Mu,85
hCoV-19/Spain/CT-HUVH-E98263/2021|EPI_ISL_3983941|2021-08-11,EPI_ISL_3983941,B.1.621.1,Spain,Catalunya,2021-08-11,background_sequences,Mu,85
hCoV-19/Spain/AS-262113622/2021|EPI_ISL_5886781|2021-08-13,EPI_ISL_5886781,B.1.621.1,Spain,Asturias,2021-08-13,background_sequences,Mu,85
hCoV-19/Spain/GA-CHUVI-34165513/2021|EPI_ISL_4185684|2021-08-13,EPI_ISL_4185684,B.1.621,Spain,Galicia,2021-08-13,background_sequences,Mu,85
hCoV-19/Spain/AS-262115614/2021|EPI_ISL_3834652|2021-08-16,EPI_ISL_3834652,B.1.621,Spain,Asturias,2021-08-16,background_sequences,Mu,86
hCoV-19/Spain/MD-H12O_1301/2021|EPI_ISL_4659468|2021-08-20,EPI_ISL_4659468,B.1.621,Spain,Madrid,2021-08-20,background_sequences,Mu,86
hCoV-19/Spain/CT-HUVH-V31671/2021|EPI_ISL_3984119|2021-08-24,EPI_ISL_3984119,B.1.621,Spain,Catalunya,2021-08-24,background_sequences,Mu,87
hCoV-19/Spain/MD-HGUGM-5720452/2021|EPI_ISL_6135501|2021-08-27,EPI_ISL_6135501,B.1.621,Spain,Madrid,2021-08-27,background_sequences,Mu,87
hCoV-19/Spain/MD-HGUGM-5702923/2021|EPI_ISL_4351984|2021-09-02,EPI_ISL_4351984,B.1.621.2,Spain,Madrid,2021-09-02,background_sequences,Mu,88
hCoV-19/Spain/CT-LabRefCat-9857181/2021|EPI_ISL_4634221|2021-09-06,EPI_ISL_4634221,B.1.621,Spain,Catalunya,2021-09-06,background_sequences,Mu,89
hCoV-19/Spain/CT-HUVH-EX16578/2021|EPI_ISL_4112985|2021-09-07,EPI_ISL_4112985,B.1.621.1,Spain,Catalunya,2021-09-07,background_sequences,Mu,89
hCoV-19/Spain/MD-HGUGM-5737551/2021|EPI_ISL_6135499|2021-09-16,EPI_ISL_6135499,B.1.621,Spain,Madrid,2021-09-16,background_sequences,Mu,90
hCoV-19/Spain/MD-HGUGM-5737552/2021|EPI_ISL_6135500|2021-09-16,EPI_ISL_6135500,B.1.621,Spain,Madrid,2021-09-16,background_sequences,Mu,90
hCoV-19/Spain/MD-HGUGM-5737421/2021|EPI_ISL_6135444|2021-09-16,EPI_ISL_6135444,B.1.621,Spain,Madrid,2021-09-16,background_sequences,Mu,90
hCoV-19/Spain/MD-HGUGM-5732004/2021|EPI_ISL_6157320|2021-09-23,EPI_ISL_6157320,B.1.621.2,Spain,Madrid,2021-09-23,background_sequences,Mu,91
hCoV-19/Spain/CT-HUJ23-55903/2021|EPI_ISL_4885353|2021-09-29,EPI_ISL_4885353,B.1.621.1,Spain,Catalunya,2021-09-29,background_sequences,Mu,92
hCoV-19/Spain/CT-HUJ23-50513/2021|EPI_ISL_4885355|2021-09-29,EPI_ISL_4885355,B.1.621.1,Spain,Catalunya,2021-09-29,background_sequences,Mu,92
hCoV-19/Spain/MD-HGUGM-5843022/2021|EPI_ISL_4987001|2021-10-01,EPI_ISL_4987001,B.1.621,Spain,Madrid,2021-10-01,background_sequences,Mu,92
hCoV-19/Spain/MD-HGUGM-5854498/2021|EPI_ISL_4987029|2021-10-02,EPI_ISL_4987029,B.1.621,Spain,Madrid,2021-10-02,background_sequences,Mu,92
hCoV-19/Spain/CT-HUJ23-99651/2021|EPI_ISL_4885356|2021-10-04,EPI_ISL_4885356,B.1.621.1,Spain,Catalunya,2021-10-04,background_sequences,Mu,93
hCoV-19/USA/FL-CDC-LC0026266/2021|EPI_ISL_4966220|2021-03-11,EPI_ISL_4966220,B.1.621,USA,Florida,2021-03-11,background_sequences,Mu,63
hCoV-19/USA/FL-CDC-STM-000035378/2021|EPI_ISL_4962237|2021-03-12,EPI_ISL_4962237,B.1.621,USA,Florida,2021-03-12,background_sequences,Mu,63
hCoV-19/USA/FL-CDC-ASC210012211/2021|EPI_ISL_4361546|2021-03-19,EPI_ISL_4361546,B.1.621,USA,Florida,2021-03-19,background_sequences,Mu,64
hCoV-19/USA/NJ-CDC-ASC210006835/2021|EPI_ISL_1562674|2021-03-14,EPI_ISL_1562674,B.1.621,USA,New Jersey,2021-03-14,background_sequences,Mu,64
hCoV-19/USA/FL-CDC-LC0029845/2021|EPI_ISL_4965554|2021-03-18,EPI_ISL_4965554,B.1.621,USA,Florida,2021-03-18,background_sequences,Mu,64
hCoV-19/USA/VA-CDC-LC0030987/2021|EPI_ISL_4963077|2021-03-14,EPI_ISL_4963077,B.1.621,USA,Virginia,2021-03-14,background_sequences,Mu,64
hCoV-19/USA/AZ-ASPHL-3859/2021|EPI_ISL_2086307|2021-03-17,EPI_ISL_2086307,B.1.621,USA,Arizona,2021-03-17,background_sequences,Mu,64
hCoV-19/USA/NY-PRL-2021_03_24_00P15/2021|EPI_ISL_1385573|2021-03-23,EPI_ISL_1385573,B.1.621,USA,New York,2021-03-23,background_sequences,Mu,65
hCoV-19/USA/FL-CDC-FG-015815/2021|EPI_ISL_4366972|2021-03-22,EPI_ISL_4366972,B.1.621,USA,Florida,2021-03-22,background_sequences,Mu,65
hCoV-19/USA/NJ-CDC-ASC210023317/2021|EPI_ISL_4362325|2021-03-27,EPI_ISL_4362325,B.1.621,USA,New Jersey,2021-03-27,background_sequences,Mu,65
hCoV-19/USA/AZ-TG814139/2021|EPI_ISL_9260205|2021-03-26,EPI_ISL_9260205,B.1.621,USA,Arizona,2021-03-26,background_sequences,Mu,65
hCoV-19/USA/NJ-CDC-ASC210016610/2021|EPI_ISL_4362925|2021-03-22,EPI_ISL_4362925,B.1.621,USA,New Jersey,2021-03-22,background_sequences,Mu,65
hCoV-19/USA/FL-CDC-ASC210043943/2021|EPI_ISL_4361832|2021-04-03,EPI_ISL_4361832,B.1.621,USA,Florida,2021-04-03,background_sequences,Mu,66
hCoV-19/USA/NJ-NYGC-S-OM-7782-KKAL987/2021|EPI_ISL_2086281|2021-03-29,EPI_ISL_2086281,B.1.621,USA,New Jersey,2021-03-29,background_sequences,Mu,66
hCoV-19/USA/NY-MSHSPSP-PV36367/2021|EPI_ISL_6492360|2021-04-02,EPI_ISL_6492360,B.1.621,USA,New York,2021-04-02,background_sequences,Mu,66
hCoV-19/USA/FL-BPHL-13801/2021|EPI_ISL_6366924|2021-04-02,EPI_ISL_6366924,B.1.621,USA,Florida,2021-04-02,background_sequences,Mu,66
hCoV-19/USA/ID-UI-IIDS-U1786/2021|EPI_ISL_10403479|2021-04-02,EPI_ISL_10403479,B.1.621,USA,Idaho,2021-04-02,background_sequences,Mu,66
hCoV-19/USA/NJ-NYULH1315/2021|EPI_ISL_2202730|2021-04-08,EPI_ISL_2202730,B.1.621,USA,New Jersey,2021-04-08,background_sequences,Mu,67
hCoV-19/USA/FL-BPHL-15340/2021|EPI_ISL_6566236|2021-04-09,EPI_ISL_6566236,B.1.621,USA,Florida,2021-04-09,background_sequences,Mu,67
hCoV-19/USA/FL-BPHL-13846/2021|EPI_ISL_6367519|2021-04-07,EPI_ISL_6367519,B.1.621,USA,Florida,2021-04-07,background_sequences,Mu,67
